"Step","dreamerv3/medium/ih_5/room0/run4 - train/score","dreamerv3/medium/ih_5/room0/run4 - train/score__MIN","dreamerv3/medium/ih_5/room0/run4 - train/score__MAX","dreamerv3/medium/ih_5/room0/run3 - train/score","dreamerv3/medium/ih_5/room0/run3 - train/score__MIN","dreamerv3/medium/ih_5/room0/run3 - train/score__MAX","dreamerv3/medium/ih_5/room0/run2 - train/score","dreamerv3/medium/ih_5/room0/run2 - train/score__MIN","dreamerv3/medium/ih_5/room0/run2 - train/score__MAX","dreamerv3/medium/ih_5/room0/run1 - train/score","dreamerv3/medium/ih_5/room0/run1 - train/score__MIN","dreamerv3/medium/ih_5/room0/run1 - train/score__MAX","dreamerv3/medium/ih_5/room0/run0 - train/score","dreamerv3/medium/ih_5/room0/run0 - train/score__MIN","dreamerv3/medium/ih_5/room0/run0 - train/score__MAX","dreamerv3/large/ih_15/room0/run4 - train/score","dreamerv3/large/ih_15/room0/run4 - train/score__MIN","dreamerv3/large/ih_15/room0/run4 - train/score__MAX","dreamerv3/large/ih_15/room0/run3 - train/score","dreamerv3/large/ih_15/room0/run3 - train/score__MIN","dreamerv3/large/ih_15/room0/run3 - train/score__MAX","dreamerv3/large/ih_15/room0/run2 - train/score","dreamerv3/large/ih_15/room0/run2 - train/score__MIN","dreamerv3/large/ih_15/room0/run2 - train/score__MAX","dreamerv3/large/ih_15/room0/run1 - train/score","dreamerv3/large/ih_15/room0/run1 - train/score__MIN","dreamerv3/large/ih_15/room0/run1 - train/score__MAX","dreamerv3/large/ih_15/room0/run0 - train/score","dreamerv3/large/ih_15/room0/run0 - train/score__MIN","dreamerv3/large/ih_15/room0/run0 - train/score__MAX"
"663","64.91666327090934","64.91666327090934","64.91666327090934","79.79139152169228","79.79139152169228","79.79139152169228","63.57125885784626","63.57125885784626","63.57125885784626","46.14473780058324","46.14473780058324","46.14473780058324","31.634565164335072","31.634565164335072","31.634565164335072","22.609530851244926","22.609530851244926","22.609530851244926","60.24365670979023","60.24365670979023","60.24365670979023","28.759486732073128","28.759486732073128","28.759486732073128","78.80710169672966","78.80710169672966","78.80710169672966","39.695023061707616","39.695023061707616","39.695023061707616"
"664","15.311636507511139","15.311636507511139","15.311636507511139","61.15706583112478","61.15706583112478","61.15706583112478","24.571677166968584","24.571677166968584","24.571677166968584","-45.419208304723725","-45.419208304723725","-45.419208304723725","31.4536667522043","31.4536667522043","31.4536667522043","46.57958643138409","46.57958643138409","46.57958643138409","77.01491796411574","77.01491796411574","77.01491796411574","78.47765004634857","78.47765004634857","78.47765004634857","74.76160451769829","74.76160451769829","74.76160451769829","62.66117525100708","62.66117525100708","62.66117525100708"
"665","69.0666208639741","69.0666208639741","69.0666208639741","55.911018922924995","55.911018922924995","55.911018922924995","38.66399069875479","38.66399069875479","38.66399069875479","-8.345662647858262","-8.345662647858262","-8.345662647858262","57.66733640432358","57.66733640432358","57.66733640432358","62.38353524170816","62.38353524170816","62.38353524170816","66.8385708630085","66.8385708630085","66.8385708630085","72.25914710760117","72.25914710760117","72.25914710760117","77.86678668856621","77.86678668856621","77.86678668856621","83.15178084373474","83.15178084373474","83.15178084373474"
"666","","","","62.25927069783211","62.25927069783211","62.25927069783211","30.05972245335579","30.05972245335579","30.05972245335579","-31.799674377776682","-31.799674377776682","-31.799674377776682","55.66544994711876","55.66544994711876","55.66544994711876","52.33780092000961","52.33780092000961","52.33780092000961","76.50179639458656","76.50179639458656","76.50179639458656","67.4536281824112","67.4536281824112","67.4536281824112","73.31551686301827","73.31551686301827","73.31551686301827","75.92103354632854","75.92103354632854","75.92103354632854"
"667","77.92454534769058","77.92454534769058","77.92454534769058","69.95467257127166","69.95467257127166","69.95467257127166","62.24793434375897","62.24793434375897","62.24793434375897","12.907919749617577","12.907919749617577","12.907919749617577","0.5447002053260803","0.5447002053260803","0.5447002053260803","77.4661386013031","77.4661386013031","77.4661386013031","56.396811962127686","56.396811962127686","56.396811962127686","65.32925207912922","65.32925207912922","65.32925207912922","70.4806427359581","70.4806427359581","70.4806427359581","76.74648407101631","76.74648407101631","76.74648407101631"
"668","42.49301962926984","42.49301962926984","42.49301962926984","","","","","","","","","","","","","63.94824142754078","63.94824142754078","63.94824142754078","67.25899805966765","67.25899805966765","67.25899805966765","","","","71.89709492586553","71.89709492586553","71.89709492586553","36.694824919104576","36.694824919104576","36.694824919104576"
"669","","","","42.3778809979558","42.3778809979558","42.3778809979558","54.817017272114754","54.817017272114754","54.817017272114754","41.77018302679062","41.77018302679062","41.77018302679062","18.25185575801879","18.25185575801879","18.25185575801879","","","","","","","77.75565820932388","77.75565820932388","77.75565820932388","","","","","",""
"670","30.10032029915601","30.10032029915601","30.10032029915601","65.87685096263885","65.87685096263885","65.87685096263885","61.24209915474057","61.24209915474057","61.24209915474057","72.35363887250423","72.35363887250423","72.35363887250423","55.00548383593559","55.00548383593559","55.00548383593559","78.55469988286495","78.55469988286495","78.55469988286495","46.36069407314062","46.36069407314062","46.36069407314062","74.4816872626543","74.4816872626543","74.4816872626543","72.96464519202709","72.96464519202709","72.96464519202709","61.92292867600918","61.92292867600918","61.92292867600918"
"671","61.17490775883198","61.17490775883198","61.17490775883198","51.924879467114806","51.924879467114806","51.924879467114806","76.2591513786465","76.2591513786465","76.2591513786465","16.224557655863464","16.224557655863464","16.224557655863464","60.91155248880386","60.91155248880386","60.91155248880386","78.26586424186826","78.26586424186826","78.26586424186826","57.05789563059807","57.05789563059807","57.05789563059807","","","","74.51744300033897","74.51744300033897","74.51744300033897","50.54438275098801","50.54438275098801","50.54438275098801"
"672","-18.93139562010765","-18.93139562010765","-18.93139562010765","-89.13701969385147","-89.13701969385147","-89.13701969385147","35.27744777593762","35.27744777593762","35.27744777593762","-75.20777161419392","-75.20777161419392","-75.20777161419392","25.984605075791478","25.984605075791478","25.984605075791478","83.25593769550323","83.25593769550323","83.25593769550323","-94.59678283333778","-94.59678283333778","-94.59678283333778","59.310878947377205","59.310878947377205","59.310878947377205","47.30389615520835","47.30389615520835","47.30389615520835","49.27424767240882","49.27424767240882","49.27424767240882"
"673","58.85641176253557","58.85641176253557","58.85641176253557","58.90800472162664","58.90800472162664","58.90800472162664","67.63613337278366","67.63613337278366","67.63613337278366","3.1405484001152217","3.1405484001152217","3.1405484001152217","66.77763402462006","66.77763402462006","66.77763402462006","71.97545359656215","71.97545359656215","71.97545359656215","62.09419829212129","62.09419829212129","62.09419829212129","27.14218970667571","27.14218970667571","27.14218970667571","58.16473111510277","58.16473111510277","58.16473111510277","72.79668629914522","72.79668629914522","72.79668629914522"
"674","70.72854451090097","70.72854451090097","70.72854451090097","1.9659129846841097","1.9659129846841097","1.9659129846841097","29.032839093357325","29.032839093357325","29.032839093357325","-26.54537170077674","-26.54537170077674","-26.54537170077674","62.63565542548895","62.63565542548895","62.63565542548895","61.08322423696518","61.08322423696518","61.08322423696518","49.5063748806715","49.5063748806715","49.5063748806715","66.57664768397808","66.57664768397808","66.57664768397808","12.55931132286787","12.55931132286787","12.55931132286787","79.65168032050133","79.65168032050133","79.65168032050133"
"675","66.63403233885765","66.63403233885765","66.63403233885765","42.00300019979477","42.00300019979477","42.00300019979477","74.4214623272419","74.4214623272419","74.4214623272419","-29.25485798344016","-29.25485798344016","-29.25485798344016","-11.166634727735072","-11.166634727735072","-11.166634727735072","10.778149612247944","10.778149612247944","10.778149612247944","-53.11095220595598","-53.11095220595598","-53.11095220595598","43.05502305366099","43.05502305366099","43.05502305366099","78.15496704727411","78.15496704727411","78.15496704727411","72.12976195663214","72.12976195663214","72.12976195663214"
"676","55.86481175944209","55.86481175944209","55.86481175944209","74.49116146564484","74.49116146564484","74.49116146564484","12.32119894772768","12.32119894772768","12.32119894772768","2.926903188228607","2.926903188228607","2.926903188228607","62.202529206871986","62.202529206871986","62.202529206871986","71.412593357265","71.412593357265","71.412593357265","57.02897645533085","57.02897645533085","57.02897645533085","-20.59911137050949","-20.59911137050949","-20.59911137050949","73.22829406149685","73.22829406149685","73.22829406149685","35.35206991434097","35.35206991434097","35.35206991434097"
"677","65.63546355068684","65.63546355068684","65.63546355068684","33.92173324711621","33.92173324711621","33.92173324711621","39.95270039141178","39.95270039141178","39.95270039141178","62.85974049940705","62.85974049940705","62.85974049940705","79.9856183603406","79.9856183603406","79.9856183603406","23.205464281141758","23.205464281141758","23.205464281141758","68.76061188057065","68.76061188057065","68.76061188057065","79.04207015037537","79.04207015037537","79.04207015037537","37.55067935585976","37.55067935585976","37.55067935585976","60.54608142375946","60.54608142375946","60.54608142375946"
"678","28.924064714461565","28.924064714461565","28.924064714461565","49.486922323703766","49.486922323703766","49.486922323703766","48.446289863437414","48.446289863437414","48.446289863437414","20.728319689631462","20.728319689631462","20.728319689631462","55.0180648714304","55.0180648714304","55.0180648714304","56.71320605278015","56.71320605278015","56.71320605278015","53.00836154818535","53.00836154818535","53.00836154818535","62.068430710583925","62.068430710583925","62.068430710583925","25.69363510608673","25.69363510608673","25.69363510608673","72.05426944419742","72.05426944419742","72.05426944419742"
"679","-52.65064596105367","-52.65064596105367","-52.65064596105367","38.034425996243954","38.034425996243954","38.034425996243954","30.699756771326065","30.699756771326065","30.699756771326065","-29.323271196801215","-29.323271196801215","-29.323271196801215","16.87927692575613","16.87927692575613","16.87927692575613","75.67002972960472","75.67002972960472","75.67002972960472","13.205579967238009","13.205579967238009","13.205579967238009","23.83529733866453","23.83529733866453","23.83529733866453","49.32868766784668","49.32868766784668","49.32868766784668","42.86013137828559","42.86013137828559","42.86013137828559"
"680","59.128800343722105","59.128800343722105","59.128800343722105","75.12980203330517","75.12980203330517","75.12980203330517","58.91960071772337","58.91960071772337","58.91960071772337","31.215336771681905","31.215336771681905","31.215336771681905","54.642935428768396","54.642935428768396","54.642935428768396","57.1059866824653","57.1059866824653","57.1059866824653","75.69162312150002","75.69162312150002","75.69162312150002","72.68952874839306","72.68952874839306","72.68952874839306","23.828950840048492","23.828950840048492","23.828950840048492","52.59460817091167","52.59460817091167","52.59460817091167"
"681","43.156703338027","43.156703338027","43.156703338027","66.919837474823","66.919837474823","66.919837474823","65.04198060929775","65.04198060929775","65.04198060929775","66.38921650499105","66.38921650499105","66.38921650499105","37.38941538427025","37.38941538427025","37.38941538427025","76.92314566671848","76.92314566671848","76.92314566671848","43.960414573550224","43.960414573550224","43.960414573550224","77.9292856156826","77.9292856156826","77.9292856156826","34.54810808924958","34.54810808924958","34.54810808924958","60.268378242850304","60.268378242850304","60.268378242850304"
"682","54.04512104799505","54.04512104799505","54.04512104799505","83.0768885910511","83.0768885910511","83.0768885910511","-10.397692208178341","-10.397692208178341","-10.397692208178341","-29.2531653419137","-29.2531653419137","-29.2531653419137","-2.8315293478081003","-2.8315293478081003","-2.8315293478081003","73.37989038228989","73.37989038228989","73.37989038228989","64.55431705713272","64.55431705713272","64.55431705713272","69.57208552956581","69.57208552956581","69.57208552956581","57.695420652627945","57.695420652627945","57.695420652627945","29.71131178829819","29.71131178829819","29.71131178829819"
"683","51.03228717390448","51.03228717390448","51.03228717390448","34.93410224642139","34.93410224642139","34.93410224642139","40.29062143713236","40.29062143713236","40.29062143713236","1.6549516320228577","1.6549516320228577","1.6549516320228577","-0.5402064386871643","-0.5402064386871643","-0.5402064386871643","69.24445283412933","69.24445283412933","69.24445283412933","-93.46121424436569","-93.46121424436569","-93.46121424436569","31.74180433526635","31.74180433526635","31.74180433526635","40.52190205454826","40.52190205454826","40.52190205454826","53.27665815502405","53.27665815502405","53.27665815502405"
"684","54.13692519813776","54.13692519813776","54.13692519813776","68.54210345447063","68.54210345447063","68.54210345447063","26.87604823615402","26.87604823615402","26.87604823615402","-3.772584193153307","-3.772584193153307","-3.772584193153307","45.62276604771614","45.62276604771614","45.62276604771614","59.80182126164436","59.80182126164436","59.80182126164436","66.15969604253769","66.15969604253769","66.15969604253769","48.13012997061014","48.13012997061014","48.13012997061014","68.05366603285074","68.05366603285074","68.05366603285074","38.35841024015099","38.35841024015099","38.35841024015099"
